taxid,name,n,gc_mean,gc_stdev,length_mean,length_stdev
133381,Smittium megazygosporum,1,29.4,,43532000,
133377,Smittium angustum,1,31.8,,28045400,
473344,Acanthochaenus luetkenii,1,42.6,,545759000,
1491482,Carapus acus,1,46.8,,387834000,
990972,Chatrabus melanurus,1,41.4,,1128440000,
2163413,Metschnikowia aff. pulcherrima,3,45.5627,0.754595169610831,15604033.333333334,1623951.8229717694
8097,Myoxocephalus scorpius,1,41.9,,520316000,
179366,Selene dorsalis,1,41.7,,528779000,
132261,Cuscuta campestris,1,34.0,,476795000,
100861,Aphanomyces euteiches,7,47.0,0.7724420150837655,59526528.571428575,6585659.368586233
2153247,Penicillium sp. MA 6040,1,48.9,,32104500,
65476,Lacerta viridis,1,43.7,,1439840000,
2153248,Aspergillus sp. MA 6041,3,32.333333333333336,15.291936873180365,42416199.666666664,15845936.682780867
2153245,Penicillium sp. MA 6036,1,49.3,,33375500,
56646,Fusarium venenatum,4,47.661125,0.10362861171832077,37931275,529379.2426040145
2153246,Aspergillus sp. MA 6037,1,50.9,,32952300,
1195656,Pristionchus exspectatus,2,43.1,0.0,173609500,5694330.908895267
1569628,Jaminaea rosea,1,59.4,,16615600,
1280837,Meira miltonrushii,1,43.2,,17383500,
1522189,Ceraceosorus guamensis,1,56.0,,24148100,
1684307,Pseudomicrostroma glucosiphilum,1,56.3,,17184300,
58919,Tilletiopsis washingtonensis,1,67.4,,18761900,
215250,Acaromyces ingoldii,1,57.4,,19330100,
1436886,Clarireedia homoeocarpa,2,43.599999999999994,0.282842712474618,42812700,772726.2904806591
42249,Tuber magnatum,1,40.0,,192781000,
315347,Solanum verrucosum,13,34.71102307692308,1.341337245782386,705704538.4615384,35391843.45442554
136282,Pseudevernia furfuracea,3,48.0,0.5291502622129189,36723066.666666664,2195588.8898729044
87257,Evernia prunastri,1,48.9,,40346500,
1448314,Aspergillus eucalypticola CBS 122712,1,49.1,,34792400,
1450535,Aspergillus sclerotioniger CBS 115572,1,49.3,,36720400,
1448321,Aspergillus heteromorphus CBS 117.55,1,48.1,,35607600,
1882483,Testicularia cyperi,1,56.3,,20779000,
94130,Rhizophagus clarus,2,27.5,0.4242640687119295,131627500,21508066.963351216
307507,Raphidocelis subcapitata,1,70.0,,51162700,
1448311,Aspergillus vadensis CBS 113365,1,49.2,,35663400,
1450539,Aspergillus saccharolyticus JOP 1030-1,1,50.3,,31096200,
1448310,Aspergillus neoniger CBS 115656,1,48.8,,35416400,
1448315,Aspergillus uvarum CBS 121591,1,50.8,,35850700,
1448320,Aspergillus ellipticus CBS 707.79,1,47.5,,42866100,
1448318,Aspergillus sclerotiicarbonarius CBS 121057,1,48.6,,37621300,
290746,Acrobeloides nanus,2,35.9,0.7071067811865476,244821500,4572859.5539334025
1538186,Nakazawaea wickerhamii,2,35.05,0.07071067811865575,10824300,46669.04755831214
1337056,Peterozyma xylosa,2,38.1,0.0,12940250,24960.869375885126
29835,Saturnispora dispora,2,36.7,0.0,10044040,70654.10957615983
36036,Saccharomycopsis capsularis,8,43.875,0.7814821083775919,17426850,278553.1649690696
43984,Ambrosiozyma philentoma,2,35.0,0.0,17577850,156341.30932034567
36909,Citeromyces matritensis,3,43.3,0.0,19518200,1391010.0035585654
580046,Umbilicaria hispanica,2,50.400000000000006,1.6970562748477132,44922100,5252530.592009912
48231,Dryas drummondii,1,36.4,,225547000,
32243,Purshia tridentata,1,36.1,,175971000,
105944,Nissolia schottii,1,35.6,,466099000,
53854,Chamaecrista fasciculata,1,33.6,,429103000,
262936,Ochetophila trinervis,1,33.2,,309116000,
76306,Mimosa pudica,2,33.7,1.1313708498984771,677226000,169739568.61026835
200001,Begonia fuchsioides,1,37.4,,373914000,
49801,Cercis canadensis,1,34.0,,329325000,
1450541,Aspergillus indologenus CBS 114.80,1,48.3,,38592800,
1450538,Aspergillus violaceofuscus CBS 115571,1,51.0,,36012900,
2231603,Akanthomyces muscarius,1,53.0996,,36207500,
1450534,Aspergillus brunneoviolaceus CBS 621.78,1,49.3,,37477200,
1448313,Aspergillus piperis CBS 112811,1,49.0,,35280300,
1448322,Aspergillus aculeatinus CBS 121060,1,50.4,,36471600,
1448312,Aspergillus japonicus CBS 114.51,1,50.8,,36100000,
194338,Athene cunicularia,1,41.0,,1157070000,
1448319,Aspergillus fijiensis CBS 313.89,1,50.1,,36513900,
1448317,Aspergillus costaricaensis CBS 115574,1,47.6,,36947900,
1448316,Aspergillus ibericus CBS 121593,1,50.5,,33438000,
1450537,Aspergillus homomorphus CBS 101889,1,50.0,,34054900,
796604,Microbotryum silenes-dioicae,2,55.849999999999994,0.07071067811865575,33763650,250245.08986191917
43689,Simochromis diagramma,3,40.56666666666666,0.28867513459481287,752560666.6666666,83397574.42715785
85884,Argania spinosa,1,32.9,,690465000,
69181,Brassica cretica,4,35.875,0.2217355782608358,257977750,63299274.80034823
267555,Cuscuta australis,1,36.4,,262630000,
2060905,Blastomyces parvus,1,47.5,,27837000,
167371,Phellinidium pouzarii,2,47.1,0.0,28590300,0.0
30457,Pygoscelis papua,6,40.36666666666667,0.6683312551921139,1278901666.6666667,56823993.31855045
143950,Sipha flava,1,30.3,,353188000,
45537,Diutina catenulata,2,53.35,0.3535533905932738,13470350,523895.41418111307
64799,Chlorodrepanis virens,1,40.1,,1086510000,
466727,Lednia tumana,1,41.5,,304502000,
517775,Psammoneis japonica,1,48.3,,91430600,
2572207,Losaria neptunus creber,1,37.0,,244117000,
1582913,Triplophysa dalaica,1,38.7744,,607940000,
157393,Lamproptera meges,1,34.2,,462444000,
1566825,Ganoderma leucocontextum,2,56.1,0.1414213562373115,54931750,7647996.234635579
2572213,Protesilaus protesilaus protesilaus,1,34.4,,858086000,
2064825,Atrophaneura dixoni,1,36.7,,332821000,
2064775,Ornithoptera richmondia,1,39.2,,425745000,
2572209,Mimoides lysithous rurik,1,35.9,,458291000,
202798,Graphium androcles,1,33.5,,851994000,
213896,Archon apollinus,1,35.8,,739520000,
409893,Cantharellus appalachiensis,1,50.4,,131127000,
40490,Russula compacta,1,50.3,,45678800,
3832,Cyamopsis tetragonoloba,1,33.4131,,481204000,
35885,Ipomoea triloba,1,36.4362,,461989000,
499232,Gorilla beringei,1,40.9,,2738600000,
482377,Russula abietina,1,48.9,,53599700,
4392,Eucommia ulmoides,2,32.8344,3.3013401400037514,1091090000,202571950.67432213
28529,Bretschneidera sinensis,2,35.8001,0.019516147160748447,1192310000,30306596.641655426
259834,Discostella pseudostelligera,2,46.900000000000006,0.282842712474618,32197450,2646912.814015603
644662,Theretra japonica,1,36.9527,,409552000,
95593,Ornithoptera priamus,2,36.75,0.07071067811865073,343287000,39965675.27266367
132695,Baronia brevicornis,2,35.45,0.3535533905932738,438989000,47287058.88506918
129452,Trogonoptera brookiana,1,34.3,,265142000,
104198,Cantharellus lutescens,1,51.1,,160367000,
103999,Codonopsis lanceolata,1,37.2105,,1273260000,
95568,Euryades corethrus,1,34.2,,317672000,
93715,Parnassius smintheus,1,36.2,,755614000,
866285,Papilio slateri,1,36.0,,334128000,
220672,Plenodomus biglobosus,1,49.9,,32631200,
1461763,Zygosaccharomyces sapae,3,39.4,0.1999999999999993,22022966.666666668,7434137.0395852495
797374,Cecidostiba fungosa,1,40.2,,185537000,
909773,Cecidostiba semifascia,1,39.7,,287222000,
909778,Eupelmus annulatus,1,36.8,,314961000,
591002,Ormyrus nitidulus,1,38.8,,259886000,
909788,Ormyrus pomaceus,1,38.9,,266814000,
331713,Synergus umbraculus,1,33.2,,235334000,
452695,Synergus japonicus,1,33.0,,226414000,
310282,Torymus geranii,1,38.2,,363976000,
1673888,Violaceomyces palustris,1,54.2,,27323100,
310279,Eupelmus urozonus,1,35.8,,376748000,
246452,Megastigmus dorsalis,1,37.2,,589959000,
311874,Megastigmus stigmatizans,1,37.3,,577888000,
623740,Danionella dracula,1,37.5,,665208000,
746888,Calamus simplicifolius,1,39.6,,1960810000,
2175968,Sarcodon sp. MG97,1,43.5,,32162200,
2175966,Termitomyces sp. MG145,1,47.6,,62228000,
264141,Hygrophorus russula,1,46.7,,27660700,
716892,Pleurotus tuber-regium,3,46.96666666666667,0.757187779440035,36273666.666666664,2961781.4847374093
56187,Coprinus comatus,2,42.400000000000006,0.4242640687119295,33158450,3582132.242812931
374761,Boletus speciosus,1,48.9,,29905500,
141855,Caloboletus calopus,1,48.1,,32432499,
29893,Auricularia polytricha,1,46.7,,38688700,
121045,Xerocomus impolitus,1,47.5,,41618800,
1195655,Pristionchus arcanus,1,42.4,,202757000,
1317128,Pristionchus maxplancki,1,44.3,,265593000,
1325616,Butyriboletus roseoflavus,2,49.05,0.07071067811865575,31372200,3683743.487269438
358040,Pristionchus entomophagus,2,42.8,0.14142135623730648,254510499.5,13649281.490137145
1187980,Parapristionchus giblindavisi,2,38.45,0.7778174593052033,226237500,35925974.23174492
2282107,Pyrrhoderma noxium,6,41.48158333333333,0.09589077988350557,31869366.666666668,1066628.3976468407
40381,Aspergillus unguis,8,50.1875,0.482367672453877,27182212.5,4007056.307650115
2175964,Termitomyces sp. MG16,1,46.1,,98805400,
2175972,Boletus sp. MG95,1,49.8,,38870300,
2175971,Collybia sp. MG36,1,50.6,,46064100,
113602,Tricholoma saponaceum,1,46.7,,55708900,
691171,Tuber umbilicatum,1,47.5,,84611700,
51221,Tricholoma bakamatsutake,2,43.5544,0.5011972865050225,141433500,1071266.7734976194
2175969,Russula sp. MG48,1,52.0,,64797399,
2175965,Termitomyces sp. MG148,1,47.4,,88643900,
155012,Sarcodon aspratus,1,46.3,,35703600,
2175967,Suillus sp. MG131,1,47.4,,40935300,
2175973,Boletus sp. MG55,1,50.2,,54844700,
904239,Lactifluus pinguis,1,50.0,,49262200,
80606,Tricholoma flavovirens,1,44.3,,119315000,
2017508,Russula aff. compacta,1,50.5,,75580500,
160364,Penstemon barbatus,1,37.4368,,592078000,
1837245,Lactifluus hygrophoroides,1,49.9,,55463400,
48579,Suillus placidus,2,47.55,0.7778174593052033,48051950,10283666.050830316
71929,Termitomyces heimii,1,43.4,,56872400,
937743,Hymenopellis radicata,2,50.45,0.49497474683058024,75010400,5057651.9631149
527531,Megacollybia marginata,1,45.4,,99329800,
222702,Lactarius indigo,2,51.55,0.49497474683058024,83391500,9792863.234008733
861053,Hymenopellis chiangmaiae,1,50.0,,80374100,
80590,Hygrophorus pudorinus,1,46.4,,77122000,
2175975,Lactarius sp. MG50,1,51.1,,65894900,
57193,Cantharellus cinnabarinus,1,47.0,,62363500,
2175970,Ramaria sp. MG151,1,44.1,,83794000,
80570,Albatrellus ellisii,1,44.4,,122762000,
1538424,Pholiota microspora,1,47.5,,35087900,
85976,Chroogomphus rutilus,1,45.7,,205403000,
2175977,Gomphus sp. MG54,1,45.5,,204967000,
1582338,Morchella eximia,1,46.0,,73461000,
71967,Lactifluus volemus,2,50.2,0.282842712474618,53549850,13330306.328250675
2175974,Albatrellus sp. MG142,1,48.1,,59385200,
71966,Lactifluus piperatus,1,50.0,,50768700,
2175963,Tricholoma sp. MG77,1,45.5,,118334000,
2017516,Lactifluus echinatus,1,49.8,,48078700,
416442,Lactarius hatsudake,2,52.1,0.0,86088200,13260656.3103038
2175976,Lactarius sp. MG121,1,50.6,,63818000,
68746,Stropharia rugosoannulata,3,47.86666666666667,0.0577350269189634,48758133.333333336,1434438.093238371
55514,Lactarius deliciosus,2,52.05,0.07071067811865575,75417500,29170276.044288646
64608,Agrocybe cylindracea,2,50.55,0.49497474683058024,56385800,145663.9969244288
86630,Rhizopus azygosporus,1,37.1,,39023000,
1914213,Chiua virens,1,48.9,,48496800,
7248,Drosophila athabasca,3,44.264833333333335,0.6652519998717291,172158333,36272071.73864855
4921,Pichia norvegensis,3,35.86666666666667,0.0577350269189634,9804530,424631.3574148758
2039875,Ophiocordyceps camponoti-leonardi (nom. inval.),1,45.9,,37910000,
2039874,Ophiocordyceps camponoti-saundersi (nom. inval.),1,40.0,,49265300,
53655,Pichia fermentans,9,41.91111111111111,0.6697843765803377,15933910,4961010.8998217285
30464,Nothoprocta perdicaria,1,42.1,,965904000,
308060,Apteryx rowi,1,41.6,,1228900000,
287889,Trichoplax sp. H2,1,32.7,,94878700,
2082308,Sphaceloma murrayae,1,54.5,,20718700,
51637,Naegleria lovaniensis,5,36.86402,0.328635850144199,28563380,2114502.7942757607
1341132,Aspergillus welwitschiae,7,49.26527142857143,0.45181026517144,37521057.14285714,604840.2760430307
1875375,Glossosoma conforme,2,34.5,0.282842712474623,586272000,25486956.82108792
2250717,Cystobasidiaceae sp. HBUAS51001,1,53.9,,42428300,
1353007,Aspergillus phoenicis ATCC 13157,1,49.5,,35753500,
1604329,Fusarium fracticaudum,1,47.6,,46252800,
2077152,Talaromyces borbonicus,1,46.1,,27050400,
889801,Crypturellus cinnamomeus,1,41.7,,1122050000,
2058621,Globobulimina sp.,1,34.3,,70226400,
2066578,Ageneiosus marmoratus,1,26.5,,1030000000,
565419,Coleophoma crateriformis,1,48.2,,40652000,
1810919,Aspergillus mulundensis,1,43.4,,45341900,
1849047,Coleophoma cylindrospora,1,48.6,,42480800,
30522,Bos indicus x Bos taurus,8,41.951425,0.07013009849048847,2666760000,125913662.71037808
78402,Neonectria hederae,1,49.4,,43285800,
930093,Corinectria fuckeliana,2,51.1,1.5556349186104066,40632500,2287914.701207193
979145,Neonectria punicea,2,52.1,0.848528137423859,44418750,4163374.016948273
1585795,Colletotrichum lentis,1,49.1,,56100100,
157652,Mucuna pruriens,2,31.7,0.4242640687119295,443429500,65601831.62458195
115357,Harmonia axyridis,8,33.3551875,1.636501427206833,417941825,177833529.5396532
9065,Syrmaticus mikado,1,40.5,,1066430000,
27327,Metschnikowia reukaufii,3,41.44356666666667,0.5611632234326622,17052766.666666668,2156237.151459304
113446,Echium plantagineum,1,34.7153,,349028000,
1634478,Aquanectria penicillioides,1,47.9,,53763500,
253309,Articulospora tetracladia,1,48.4,,41846800,
77046,Xylaria polymorpha,1,48.5,,43517000,
114818,Xylaria longipes,2,45.6,4.101219330881974,46971350,5344949.448310995
1220188,Aspergillus tanneri,3,47.4,0.10000000000000142,37410833.333333336,1154095.6473938082
69332,Chara braunii,1,39.5,,1751210000,
1402413,Yarrowia bubula,3,46.733333333333334,0.4725815626252595,20612233.333333332,360666.6651263093
479095,Yarrowia divulgata,2,50.150000000000006,0.07071067811865575,21343300,143118.41251215723
479094,Yarrowia hollandica,2,47.95,0.21213203435596728,19784700,401778.0730701963
388557,Yarrowia osloensis,2,50.75,0.21213203435596226,23110650,192403.75516085958
1987369,Saccharomyces jurei,1,37.9003,,11938800,
1540335,Yarrowia porcina,2,44.05,0.49497474683058024,30219100,304197.3372664527
1527289,Yarrowia yakushimensis,2,48.25,0.07071067811865073,18632500,291469.4152050949
8742,Crotalus viridis viridis,1,39.3623,,1340200000,
1491457,Trichoderma atrobrunneum,1,49.2,,39149400,
312227,[Candida] hispaniensis,3,41.64893333333333,0.05003412169043653,10694833.333333334,64107.43586615622
2315210,Hondaea fermentalgiana,2,56.8,0.0,38943400,0.0
2315449,Yamadazyma tenuis,2,42.533550000000005,0.4717109337295443,11440600,823637.9787260905
1174673,Morchella importuna,2,47.15,0.21213203435596226,49893200,1462296.8234937803
312343,Ceratocystis smalleyi,1,50.7,,25763100,
97028,Trifolium medium,1,33.5,,492653000,
2304317,Phaeosphaeria sp. A1 3.1a,1,52.2,,39247500,
2814595,Parastagonospora avenae f. sp. tritici 18332-5,1,51.9,,36888100,
2304319,Phaeosphaeria sp. H6.2b,1,52.2,,38889900,
58065,Eonycteris spelaea,1,40.3,,1966860000,
83788,Cetradonia linearis,1,48.2,,19465000,
1622260,Hymenoscyphus linearis,1,44.1,,50321400,
1803374,Rhizophagus sp. MUCL 43196,1,23.8,,125863000,
1882900,Protomyces arabidopsidicola,1,50.9,,11928000,
1713842,Trebouxiophyceae sp. KSI-1,1,64.1,,44686200,
797122,Kipferlia bialata,1,46.4,,51027700,
41139,Coccinella septempunctata,3,35.30623333333333,1.9106769908420758,434293333.3333333,70027551.69455329
498180,Ulva mutabilis,1,57.1,,98484700,
86777,Magnolia ashei,1,39.5,,284512000,
1678846,Alternaria sp. MG1,1,49.9,,34695600,
1477025,Hyposmocoma kahamanoa,1,37.9,,731441000,
625136,Solenopsis fugax,1,35.8,,335324000,
8673,Pseudonaja textilis,2,39.3,1.1313708498984771,1412315000,251341105.37275833
2248764,Metchnikovella incurvata,1,32.8,,5835090,
2175962,Tricholoma sp. MG99,1,45.7,,59536700,
2070753,Aspergillus sclerotialis,1,46.9,,27975800,
96440,Salvator merianae,1,41.5,,2068170000,
106734,Chelonoidis abingdonii,1,44.1,,2300740000,
46259,Morone chrysops,2,39.7,0.4242640687119295,630694000,13732013.690642754
1538716,Pristionchus fissidentatus,2,41.95,0.07071067811865575,248214000,1090358.6565896564
1640341,Hymenoscyphus occultus,1,44.2,,57851700,
1250332,Micoletzkya japonica,1,44.9,,201901000,
1195657,Pristionchus japonicus,1,44.4,,223093000,
1116209,Cladosporium phlei,1,52.9,,32816000,
1317129,Pristionchus mayeri,2,42.65,0.21213203435596226,294135500,4684582.425360877
1758292,Arthrocladium fulminans,1,51.8,,27195300,
2421284,Fusarium metavorans,1,51.8,,46941000,
388810,Blyttiomyces helicus,1,53.8,,46468900,
1555241,Caulochytrium protostelioides,2,64.7,2.4041630560342657,16209250,7902130.4117940245
1907219,Piptocephalis cylindrospora,1,51.2,,10748500,
78915,Thamnocephalis sphaerospora,1,56.0,,18203800,
1712513,Syncephalis pseudoplumigaleata,1,56.0,,16263100,
177199,Coniochaeta pulveracea,1,51.4,,30020700,
162140,Plasmopara obducens,2,49.45,1.3435028842544392,247195000,68032157.6315201
5677,Leishmania lainsoni,1,57.8,,34152000,
2315764,Picocystis sp. L7,1,53.6605,,20525700,
370302,Microbotryum silenes-acaulis,2,56.25,0.07071067811865073,29603550,359988.06230207137
131340,Pseudocercospora crystallina,1,52.8,,36952700,
212602,Erysiphe neolycopersici,1,38.2,,41983300,
62708,Golovinomyces cichoracearum,3,40.16666666666667,0.0577350269189634,60637233.333333336,4675044.646132627
1149755,Hyaloscypha variabilis F,1,47.6,,55857800,
1095630,Hyaloscypha bicolor E,1,38.6,,82384800,
8005,Electrophorus electricus,4,42.186125000000004,0.7181095244923745,575741500,125775318.65592709
1037917,Heterostelium multicystogenum,1,38.3,,30325600,
437493,Euschistus heros,1,31.9,,1311280000,
361096,Speleostelium caveatum,1,27.7,,30952200,
2582832,Trypanosomatidae sp. Fi-14,1,61.1,,18243100,
74104,Kluyveromyces nonfermentans,2,36.05,0.21213203435596728,9503835,90149.04353347294
2283686,Fusarium subtropicale,1,48.5,,35376700,
124036,Berkeleyomyces basicola,1,51.5,,25452100,
169507,Komagataella pseudopastoris,2,41.05,0.9192388155425147,9397235,692830.2952743911
48255,Zygotorulaspora florentina,1,41.0,,11000300,
42260,Zygotorulaspora mrakii,3,39.984366666666666,0.027077727624993927,10352500,115724.11157576453
2028340,Meyerozyma sp. JA9,1,47.2,,10345600,
2028339,Spathaspora sp. JA1,1,34.6,,14478600,
43146,Rhopalosiphum maidis,1,27.6757,,326023000,
1196443,Plasmopara muralis,1,44.3,,59540900,
28511,Pogostemon cablin,1,34.3741,,1940590000,
1965070,Dinothrombium tinctorium,1,32.3,,180399000,
44316,Chloebia gouldiae,1,41.0,,1070790000,
93162,Marmota flaviventris,1,39.9,,2579540000,
2483409,Nothophytophthora sp. Chile5,1,57.1,,84445500,
86256,Venturia asperata,3,49.2,0.2645751311064588,34113800,837626.8321872216
48703,Podospora comata,2,52.243449999999996,0.22648630201404837,34473850,124945.76823566295
