taxid,n,gc_mean,gc_stdev,length_mean,length_stdev
240484,2,40.4,0.1414213562373115,676549500,14000007.160712454
286576,1,40.4,,715593000,
158782,2,40.150000000000006,0.07071067811865575,699667000,8135970.624332416
409979,2,40.349999999999994,0.07071067811865575,710484500,10122233.572685428
293467,2,40.4,0.0,691031500,1731704.507125855
27739,2,40.45,0.07071067811865575,666687500,1332896.2825366422
420105,2,40.349999999999994,0.07071067811865575,692902000,19073498.315725934
2591258,2,40.4,0.0,695033500,10195772.67792883
311502,1,40.4,,706232000,
227845,1,40.4,,709114000,
870159,1,40.2,,729868000,
311509,1,40.5,,720263000,
2527912,1,40.4,,688696000,
8146,2,40.349999999999994,0.07071067811865575,699904000,16922479.487356454
242822,1,41.2,,685844000,
302982,1,40.2,,737182000,
27765,2,40.5,0.0,699557000,2612052.4497031067
240473,2,40.45,0.07071067811865575,665033500,21512309.604038335
302778,1,40.7,,975369000,
309879,2,40.4,0.0,672630500,10943891.652424196
272723,2,40.4,0.0,707318500,2246478.2438296615
34805,2,40.5,0.0,716047000,4664076.3287064675
329916,2,40.4,0.0,688222500,528208.765546351
34813,2,40.3,0.0,689743500,6312342.23565231
559343,2,40.5,0.0,700240500,3264712.00873829
452217,2,40.3,0.0,701794000,6590235.200658623
420106,2,40.349999999999994,0.07071067811865575,690781000,23709290.373184938
56727,2,40.349999999999994,0.07071067811865575,692153000,19561401.99474465
293471,2,40.349999999999994,0.07071067811865575,713045000,14136478.769481458
32488,2,40.150000000000006,0.07071067811865575,727700500,1663822.2561319463
143506,2,40.45,0.07071067811865575,692976000,25492613.67533741
52954,2,40.3,0.0,712959500,11133396.269782191
299337,2,40.3,0.0,699427500,12322749.875737963
32499,2,40.4,0.0,705181000,2044952.8111914955
449323,2,40.4,0.0,713361500,567806.7452927977
219366,2,41.150000000000006,0.07071067811865575,688523000,6741556.051832544
449328,2,40.4,0.0,686859000,1458054.182806661
449320,2,40.4,0.0,707028000,8403256.987620931
40189,1,40.4,,711354000,
184147,2,40.4,0.0,711983500,7630389.275784034
184150,2,40.4,0.0,706849500,6136979.753918046
184148,2,40.349999999999994,0.07071067811865575,683440000,43928301.674433075
184149,2,40.4,0.0,706212500,1344209.9910356267
293472,1,40.3,,694332000,
311497,1,40.4,,703218000,
2591260,1,40.1,,729331000,
795477,1,40.4,,710947000,
8129,1,40.2,,734511000,
73563,1,39.7,,833342000,
449250,1,40.7,,682786000,
329914,2,40.4,0.0,718240500,3844539.569311259
2591251,1,40.2,,720630000,
329336,1,40.6,,709571000,
281253,1,40.6,,691927000,
2591255,2,40.45,0.07071067811865575,680400000,16458617.438898081
40190,2,40.4,0.0,693970000,1271377.9925734124
8125,2,40.4,0.0,690399500,6448106.737640127
863668,2,40.349999999999994,0.07071067811865575,686181500,13639382.702307316
34806,2,40.4,0.0,707875000,18513469.745026186
272719,2,40.4,0.0,704573000,835800.2153624991
278786,2,40.349999999999994,0.07071067811865575,701622000,10039502.079286601
167849,1,40.4,,683263000,
329915,2,40.5,0.0,714768000,336582.82784479664
329917,2,40.4,0.0,680918000,5658268.463054753
449327,2,40.4,0.0,710603000,1743725.3224060263
240485,2,40.5,0.0,709341500,8583569.2168235
240489,2,40.4,0.0,687561500,2247892.4573920346
32492,2,40.55,0.07071067811865575,689348000,18912277.9696154
64535,1,40.4,,689581000,
420112,2,40.4,0.0,700616500,4796305.296788352
143550,2,40.45,0.07071067811865575,691307000,6659531.665214905
27735,2,40.45,0.07071067811865575,697943500,15902124.402104268
34808,2,40.4,0.0,712529000,4497199.128346442
52957,2,40.25,0.07071067811865073,698921000,22415284.963613555
8147,2,40.3,0.0,690718000,4649934.193082737
27763,2,40.3,0.0,703016000,12053342.19210589
1237176,1,40.5,,688207000,
27757,2,40.4,0.0,681475500,14263050.88331385
28818,2,40.2,0.282842712474618,606477500,138408374.24267364
420104,2,40.4,0.0,710670500,7671401.469092854
1818572,2,40.3,0.0,699002000,22140927.532513175
449319,2,40.4,0.0,707245500,2175767.5657110065
152463,2,40.4,0.0,675000000,3667055.7672334355
2591252,2,40.4,0.0,698646000,7908282.240790348
1982068,2,40.1,0.0,656479000,9193802.368987491
2591253,2,40.4,0.0,684262000,20129915.846818633
27783,2,40.3,0.0,690034000,3913128.927086354
8151,2,40.4,0.0,709381000,1773423.8072158613
559349,2,40.3,0.0,681615500,4687410.852485623
287480,2,40.349999999999994,0.07071067811865575,683670500,13796360.407730728
27733,2,40.4,0.0,684074000,6293250.352560273
420108,2,40.349999999999994,0.07071067811865575,696017500,11576045.11480497
331646,1,40.4,,665712000,
64543,1,40.2,,705671000,
316391,1,40.4,,685472000,
309899,2,40.4,0.0,685376500,4984395.700583974
272717,2,40.4,0.0,678833500,5319564.314866397
34809,2,40.5,0.0,693715500,236880.77169749342
64555,1,40.4,,685575000,
2591254,2,40.75,0.3535533905932738,592157000,82847458.91094065
2591261,1,40.5,,553073000,
272718,2,40.4,0.0,694213500,4796305.296788352
1506565,2,40.4,0.0,696391000,6718928.634834575
1492750,2,40.4,0.0,686640500,5499169.43728778
1825119,1,26.2,,87495400,
1825120,1,27.7,,116233000,
1825121,1,33.4,,57533900,
52548,1,40.1,,108460000,
1117031,1,48.0,,89618400,
1841616,1,51.3,,82045000,
519425,1,26.1,,57558600,
457357,1,45.1,,113368000,
703971,1,51.7,,69798400,
96789,1,19.7,,110815000,
6123,1,37.7,,297323000,
2364103,1,42.4,,757537000,
311896,1,40.9,,1175320000,
2039479,1,41.1,,401786000,
152958,1,50.6,,55121400,
152965,1,51.5,,44738500,
150792,1,44.1,,111843000,
160517,1,43.1,,63133400,
139406,1,46.2,,78991800,
139407,1,44.8,,74471400,
47213,1,44.9,,144184000,
112417,1,49.9,,122808000,
205334,1,40.4,,648775000,
1811344,2,40.349999999999994,0.07071067811865575,690797500,33127245.591808565
452215,2,40.3,0.0,695641000,2940149.9961736645
449318,2,40.4,0.0,695109000,820243.8661763951
43711,1,34.2,,217785000,
1117030,2,52.95,2.1920310216782983,58266600,4152838.1259085936
72105,3,40.59206666666667,0.25579056537201483,847926333.3333334,113055329.35838687
488313,2,46.00625,0.13258252147247765,1187055000,120611203.66698942
2710872,1,34.3,,50948100,
51355,2,41.049350000000004,5.44380297632087,1239165000,196611040.50891954
361071,1,32.0,,46730700,
882403,1,31.6,,43156500,
2021037,2,52.05,0.07071067811865575,33415100,243386.15408440965
1497375,1,45.0,,33585300,
2783875,1,46.7,,18636000,
2762518,1,45.8,,20651700,
113071,1,46.0,,105462000,
305860,1,49.9,,58444100,
2592879,1,48.8,,26044300,
41895,1,32.9,,149378000,
2663498,1,34.7,,578677000,
2663499,1,34.9,,647430000,
2663497,1,34.5,,639106000,
2663496,1,34.7,,623389000,
937810,1,34.3,,640408000,
380266,1,34.7,,549179000,
2663495,1,34.6,,566667000,
216192,2,34.3,0.14142135623730648,551098000,38344986.5301841
2663494,1,34.7,,558697000,
1227671,1,45.2,,32544199,
171480,1,44.3,,63450300,
70124,1,22.1,,488322000,
1720764,1,29.0,,5161630000,
476202,1,34.3959,,57031600,
886606,1,38.2,,73683300,
109635,1,48.4,,75008200,
2779863,1,47.4,,44900200,
979712,1,40.7,,35304100,
68777,2,43.099999999999994,0.282842712474618,99345500,11547760.843557507
206335,1,45.6,,96282400,
1132860,1,50.0,,35762600,
1896188,1,48.9,,44821400,
1896178,1,49.4,,45162800,
1896182,1,48.9,,44817100,
1896186,1,43.2,,40151800,
1896189,1,49.3,,50894300,
979620,2,48.8,0.14142135623730648,38675200,378160.70657856565
139077,1,50.0,,61733000,
330517,1,46.8,,50889700,
64567,2,47.45,0.07071067811865575,47644950,2252912.915538459
1343610,3,50.666666666666664,0.5773502691896257,36879033.333333336,1511636.98133293
1896179,1,43.9,,38565600,
1897645,1,48.6,,38988700,
1897647,1,47.0,,33513900,
1897648,1,47.0,,33515099,
1897644,1,40.7,,36129100,
85971,1,49.0,,43048700,
254876,3,48.93333333333333,0.1154700538379268,32738799.333333332,1134034.7080668798
84562,3,48.86666666666667,0.1154700538379268,31728166.666666668,260785.37791320536
10105,2,42.65,0.21213203435596226,2753340000,114480587.87410204
78633,5,33.77846,0.4382789157602722,327589800,29033707.646458108
561152,4,56.825,0.3862210075418807,31763775,1357406.6975302575
184140,1,38.6148,,608212000,
291269,1,33.172,,969113000,
64659,1,46.2,,43493000,
179855,1,46.8,,38577900,
109636,1,47.8,,43955600,
1448309,1,47.9,,67135500,
2029752,1,53.9047,,44663200,
311239,2,49.0,0.0,40189900,323572.0630709641
64525,2,49.349999999999994,0.07071067811865575,39211950,261134.534292192
979699,1,45.7,,32913600,
979673,1,39.4,,37827300,
1896180,1,43.9,,38563500,
1896193,1,49.8,,42817300,
1896185,1,44.6,,43843800,
979708,1,48.5,,46054100,
648681,1,49.2451,,36926300,
29067,2,41.2425,0.34294678887547514,2336965000,182115351.49459532
2081491,1,73.3,,43502700,
45568,2,44.150000000000006,0.07071067811865575,14369550,77852.45660863888
370292,1,50.8,,36335500,
296554,1,40.2,,718506000,
143546,1,40.2,,725751000,
77851,3,44.36666666666667,0.15275252316519297,18833966.666666668,850230.5942115546
365149,1,43.8207,,2686380000,
2720891,1,53.8,,35300300,
4024,2,35.331900000000005,0.33827988411964477,598466500,39581716.29047937
83296,1,31.5,,8859700,
708192,5,52.48,0.8348652585896718,60052920,15688426.666080955
115934,1,34.4,,216212000,
2582783,1,49.0,,36245900,
979765,2,44.150000000000006,4.313351365237941,45248550,641699.4039267919
101097,2,44.2,0.0,38629050,592909.0360249201
979688,2,48.65,0.3535533905932738,40464150,1354180.1966503572
979690,1,47.5,,42943000,
979697,2,48.4,0.1414213562373115,39461450,1933583.4931546142
1440133,1,46.5,,43601600,
218556,1,49.5,,50412300,
245042,1,41.3435,,1068010000,
4023,2,34.06685,0.03613315651863127,431650500,15260071.444786882
762045,1,44.0143,,798382000,
70131,1,37.3948,,413290000,
56493,1,51.4,,40733000,
2795540,1,31.7,,404518000,
2082293,1,41.6,,57408500,
2795567,2,34.75,0.07071067811865073,425805500,5122988.629696537
2795564,4,37.913125,0.058991263477456854,395682750,22154637.383250788
160748,3,36.4,2.2516660498395438,199540236.66666666,164269920.4387341
219515,1,38.6,,270473000,
114773,1,52.1772,,38761100,
599851,2,52.841049999999996,0.0833678895018931,38985350,212.13203435596427
2184031,1,41.6,,35139600,
2184030,1,42.9,,37625400,
2184029,1,43.1,,37767100,
979702,2,50.45,0.07071067811865575,38686650,676206.2148486954
93033,1,49.2,,36777500,
138277,2,49.0,0.1414213562373115,37209200,2321572.9839916728
64523,2,47.599999999999994,1.8384776310850246,32686950,4975132.60175043
64522,3,47.733333333333334,0.25166114784235816,52176933.333333336,4859680.567005751
1896187,1,47.9,,36978100,
90253,2,47.0,0.0,34143150,126925.66722298528
1735272,1,37.2597,,1149610000,
2660567,1,39.298,,603738000,
452574,1,39.3778,,529916000,
1230916,1,39.1993,,557319000,
1711249,1,39.2571,,707061000,
1955053,3,53.66666666666667,0.0577350269189634,33649433.333333336,177416.35587885728
2038759,1,36.5,,1161250000,
101098,2,49.0,0.1414213562373115,36846550,1157887.3541929715
1896192,1,48.9,,45064000,
1896183,1,47.4,,49302900,
1896190,1,50.6,,39248200,
41804,1,47.6,,32627600,
604196,1,47.6,,48115300,
1851181,5,53.28,0.1303840481040513,35499040,335555.76734724734
1851006,6,53.733333333333334,0.05163977794942929,32392566.5,917733.62922664
1851183,1,53.5,,35224600,
200751,1,43.7474,,329824000,
409370,2,48.05,0.07071067811865575,11969350,247840.9268058849
2609453,1,53.1,,28604000,
1740738,1,50.3,,93730200,
61363,1,35.7,,606537000,
2501433,1,54.9,,84529500,
2653900,1,32.2,,757928000,
35527,1,41.9993,,167568000,
111169,1,42.0,,586483000,
412009,1,41.9269,,347089000,
62325,1,40.5548,,308715000,
162637,1,42.3005,,278994000,
288439,1,35.4,,2205980,
279532,1,26.1,,41922200,
1527559,2,31.099999999999998,3.8183766184073558,308602500,37333116.72630615
1365815,2,52.45,0.49497474683058024,52041000,1937472.5804511402
211160,1,45.1,,13243000,
312701,1,41.7,,46941400,
86546,1,48.9,,34983600,
37994,1,55.0,,29419300,
1567482,3,48.300000000000004,1.4730919862656227,39723733.333333336,1639119.0204903772
497657,1,39.6,,984431000,
2570895,2,51.599999999999994,0.282842712474618,39470550,313884.70016870846
353542,1,46.8,,35160800,
2730667,1,33.6583,,2150070,
1715230,10,51.04,0.6636598861197225,56759020,2379391.6163591063
2778372,10,49.0,0.15634719199411504,59150140,1184872.311170186
38775,2,40.762299999999996,6.417276881980389,1597158020,2256380538.9091268
88082,1,39.9,,1612000000,
191870,1,38.8756,,3701030000,
311901,1,41.1,,1149270000,
2778371,1,47.3,,40249100,
2778373,3,47.06666666666667,0.8962886439832506,55692000,3277921.652510932
2778375,4,47.575,0.7847504911329044,44072375,3462718.6394267343
2778374,2,46.55,0.7778174593052033,45771950,1499985.6149310232
157934,1,34.3,,440319000,
41210,1,41.8,,2002920000,
460514,3,28.7,0.09999999999999964,12329733.333333334,13702.676137650387
1912932,1,48.1,,58334600,
224443,1,54.6,,41392400,
2742595,1,47.6,,47133600,
537474,1,46.6,,62246400,
424472,1,35.4,,744789000,
2741728,1,29.3,,1065310000,
44659,1,30.0,,568543000,
52375,1,35.8,,2365220000,
1659843,1,35.8,,83126000,
265491,1,41.4,,45099400,
48578,1,47.9,,61993700,
48574,1,47.9,,79746100,
756607,1,47.5,,57963500,
749598,1,53.1049,,36211100,
34785,1,39.0,,568707000,
48587,1,46.8,,57660900,
48592,1,47.2,,64862600,
48586,1,47.6,,64971599,
48589,1,47.4,,53063500,
116603,1,47.5,,51861000,
48588,1,47.2,,114207000,
1912939,1,47.1,,79655900,
2781566,1,47.9,,81763900,
763278,1,33.8,,1353060000,
9283,2,40.25,5.303300858899107,1654664815,2336882107.433871
2493646,1,33.8,,1776760000,
7243,3,42.9332,0.2081026669699349,148870000,3902596.187155417
50956,1,28.4,,128320000,
1904413,1,48.5,,46838300,
48568,1,46.7,,94611800,
48563,1,46.9,,47496100,
1912936,1,47.0,,60609800,
335854,1,58.2,,43214200,
44442,1,43.1,,23182300,
48561,1,47.7,,50809100,
279518,1,46.4,,49942200,
48569,1,46.1,,62784500,
74790,8,28.8,0.0,26820587.5,2802.2631160240057
101142,2,33.1,0.0,32597500,2340099.18165876
219539,2,32.65705,0.060740472503926064,322632500,3656449.165515637
938226,2,35.96425,0.09086322138247313,418878000,27034106.458324086
97098,1,31.1,,48371400,
64648,1,36.6,,39171800,
2802321,1,51.1803,,33026200,
254363,2,35.57695,0.10882373362460977,355119500,25381597.910691123
7116,2,34.008449999999996,0.15337146083936395,278634000,19363412.096012417
111881,2,33.581500000000005,0.026162950903901576,392869000,70710.67811865476
938238,2,35.04555,0.06441742776609256,446921000,5622913.123995426
34682,2,38.4118,0.016687720036003825,316725000,2542755.9851468247
171585,2,33.6982,0.002545584412275687,382831000,1875247.183706724
91739,4,36.831375,0.03635788543539809,435130750,1645578.3937570401
988025,2,36.45115,0.07233702371538354,441703500,260922.40225783605
520884,2,36.89145,0.012091525958289415,330083500,1024597.7259393074
722673,2,38.6335,0.04737615433949881,292014499.5,50802087.401454285
42275,2,32.818799999999996,0.02658721497261754,357967500,17611908.59901334
875884,2,37.9268,0.03790092347160105,522970000,22189010.79363386
988049,2,38.700900000000004,0.0012727922061328192,906147500,39222506.0456366
721163,2,35.8798,0.028567113959935258,313910000,1257235.8569496814
753216,2,39.32025,0.02863782463805626,895587000,53119275.61629582
753204,2,38.53245,0.045891230099008,340833000,1640487.7323527902
1101095,2,36.7363,0.05133595231413927,459025000,21105723.20485607
55057,2,38.605000000000004,0.41719300090006045,299594250,391156975.6633838
753202,2,38.5085,0.012020815280173439,552273999.5,30661564.952917855
1594315,2,38.6282,0.039880822458918774,790999500,4418710.275634736
116126,2,37.95225,0.06752869760331617,854619000,41621719.35420256
78897,2,37.83525,0.04985102807365349,905600000,14239716.359534694
225043,1,44.4,,1727210,
88868,1,46.2,,1735970,
172274,1,45.7,,2273260,
1648428,2,45.7,0.14142135623730648,2302595,71481.42451014809
120736,1,44.6,,1812550,
175811,1,45.8,,1915970,
1648459,1,45.7,,2361960,
54090,2,45.45,0.07071067811865575,2457760,73949.22717648913
65612,7,44.385714285714286,0.22677868380553612,1767858.5714285714,113780.62392583537
38629,2,44.35,0.3535533905932738,1813395,324894.352751783
180540,1,36.8,,758710000,
308297,1,36.0,,498312000,
48593,1,47.9,,42341200,
203782,2,36.0903,0.013717871555022222,486083500,18449123.027938213
1100916,2,37.991749999999996,0.011667261889578477,697811000,32040422.469124842
753189,2,35.19695,0.004313351365240448,617743000,26930868.868270848
987985,2,39.21785,0.1161776441489478,947999500,17890508.67080084
8384,2,44.51035,0.01463711037056008,4394815000,919132749.5253338
979761,1,47.8,,40535600,
2561016,2,39.70885,0.012515790027000356,558487500,26299422.512671262
2725329,2,52.1,0.1414213562373115,42022150,299035.45776379097
5383,2,46.05,0.6363961030678917,87724350,902197.542115916
42434,1,36.7775,,566354000,
315349,1,34.8,,1245020000,
2599771,1,27.7,,106205000,
184451,1,42.1,,859849000,
126735,2,41.75,0.07071067811865073,1115990000,31437967.491553903
72129,1,50.1,,49753200,
516970,1,51.1,,53507800,
224144,1,34.0,,451677000,
1616479,1,36.0884,,497295000,
190870,2,41.217349999999996,0.03867874093090695,1804215000,16341237.713221114
345143,1,38.5,,3111490000,
2780533,1,39.3,,740547000,
2026947,1,64.4,,130201000,
51695,1,66.0,,129235999,
56726,2,42.3035,0.00494974746830937,589500000,1135613.4905855954
166956,1,27.4,,21683400,
94984,2,41.8066,0.009333809511665795,769390500,43851227.035283744
13055,2,37.96225,0.19480791821689453,628939500,39001888.7299064
154017,5,35.403259999999996,0.3795900657288068,219077200,34222456.31453125
219892,1,40.6801,,429836000,
212925,2,38.88525,2.8492867747911923,512034990,720633748.0527818
178888,1,41.1,,1155560000,
226145,2,37.2053,0.007495331880575008,551304000,12645897.674740216
334483,1,40.744,,426160000,
59761,1,42.7,,1243800000,
55291,2,38.0634,1.7867174147021694,2443280000,1740331209.8563309
748119,2,48.35,0.4949747468305853,56714100,856871.9974418583
1580841,1,49.6,,28609500,
271171,2,30.7,0.9899494936611656,286904000,11009652.583074545
1221322,1,39.6,,699501000,
1220207,2,49.727000000000004,0.03818376618406999,34492850,246002.4491747999
2681688,1,50.5,,34304900,
231936,4,43.8,0.14142135623730817,108166250,896950.8998081593
53986,3,51.03333333333333,0.0577350269189634,60553733.333333336,73779.49127862927
146752,1,58.6,,66428400,
214277,2,38.212050000000005,0.017041273426593763,508509500,29253714.644468658
171605,3,33.406,0.010392304845413657,417056666.6666667,13945256.015338454
631328,2,30.2847,0.02163746750430817,744797000,9814642.12286928
374264,2,38.285,0.16263455967290372,488891500,64975335.016450666
689058,2,38.37735,0.0320319371877488,806332000,937623.591853362
644661,2,36.3204,0.028849956672414242,400529000,2182131.526741686
722662,2,36.9523,0.07396336931211635,410846500,48195691.098893896
522836,2,37.9594,0.08400428560496201,554447000,31050472.975463673
1594354,2,35.6305,0.04313351365237936,370771000,1368958.728377156
268709,2,36.6328,0.04638620484583492,532672000,11402803.953414265
113330,2,34.744249999999994,0.07884240610229969,600157000,13304921.194806078
